ID,Feature_Alpha,Feature_Beta,Feature_Gamma,Feature_Delta,Feature_Epsilon,Feature_Zeta,Feature_Eta,Feature_Theta,Target_Value
9718,4.0652,52.0,5.365566037735849,0.9716981132075472,1166.0,2.75,37.78,-122.47,4.213
5604,42.5,120.0,5.301397205588822,1.0099800399201597,7.2078598714324755,2.6926147704590817,35.61,-117.64,0.832
5828,3.375,10.0,5.975138121546961,1.0828729281767955,1174.0,3.2430939226519335,34.5,-117.35,0.98
4086,4.8583,28.0,5.983333333333333,0.9703703703703703,1665.0,3.0833333333333335,34.28,-119.19,2.242
5425,5.8596,37.0,6.7936507936507935,1.1499118165784832,1534.0,2.7054673721340388,37.18,-122.01,3.187
17294,16.122,492.0,3.2764976958525347,1.1013824884792627,7.403061091090091,3.7788018433179724,34.05,-118.22,1.571
10953,21.976,624.0,4.590322580645161,1.1370967741935485,7.326465613840322,2.45,38.11,-122.25,0.979
7329,6.2059,22.0,7.813008130081301,1.0914634146341464,1665.0,3.3841463414634148,34.28,-118.75,2.399
6602,10.1882,38.0,7.401883830455259,1.084772370486656,1660.0,2.6059654631083204,34.04,-118.51,5.00001
5714,4.072,52.0,5.952941176470588,0.9970588235294118,756.0,2.223529411764706,37.81,-122.22,2.701
13237,31.875,360.0,4.171487603305785,1.1384297520661157,7.8168199657645525,5.12603305785124,34.06,-118.04,1.542
7563,30.262999999999998,348.0,3.948207171314741,1.00199203187251,7.2633296174768365,2.8406374501992033,33.76,-118.0,1.942
15839,19.556,528.0,4.975077881619938,1.2087227414330217,6.805722553416985,2.809968847352025,33.98,-118.3,0.933
12007,2.5,42.0,5.493333333333333,1.0,227.0,3.026666666666667,37.43,-121.11,0.742
13800,33.445,372.0,5.281739130434783,0.9826086956521739,7.51479976048867,3.1895652173913045,34.13,-117.21,0.929
10392,12.097999999999999,456.0,4.410638297872341,1.0638297872340425,7.4133673356952405,3.525531914893617,33.93,-118.27,0.884
14530,3.3545,24.0,4.25402144772118,1.0375335120643432,2945.0,1.9738605898123325,34.17,-118.4,2.215
20409,16.094,324.0,4.887323943661972,1.0422535211267605,6.963189985870238,3.7183098591549295,36.66,-119.6,0.552
322,38.029,432.0,5.428057553956834,1.0017985611510791,7.27655640271871,2.5989208633093526,38.1,-122.21,1.299
6247,25.363000000000003,360.0,4.505235602094241,1.044502617801047,7.538494999413465,4.9162303664921465,37.62,-121.02,0.839
17216,26.385,312.0,3.676025917926566,0.9848812095032398,7.9291264873067995,5.995680345572354,33.73,-117.86,1.802
13469,3.9241,16.0,5.298245614035087,0.9373433583959899,1463.0,3.6666666666666665,34.11,-117.54,1.315
421,3.0833,39.0,5.715277777777778,1.0138888888888888,329.0,2.2847222222222223,38.61,-121.37,1.141
5255,32.021,540.0,5.281437125748503,1.2005988023952097,6.522092798170152,2.032934131736527,33.99,-118.35,2.221
17996,56.435,396.0,6.261744966442953,1.0984340044742729,6.88653164253051,2.1879194630872485,33.96,-118.44,5.00001
13581,1.8672,18.0,5.329512893982808,1.171919770773639,741.0,2.1232091690544412,39.43,-121.32,0.847
2066,2.4716,21.0,3.7210743801652892,1.0475206611570247,2556.0,5.2809917355371905,34.04,-117.64,1.025
3447,57.599999999999994,108.0,6.305709023941068,1.0736648250460405,7.2868764117507,2.6887661141804786,38.0,-122.11,2.126
15159,39.783,624.0,4.532307692307692,1.0692307692307692,7.138073034044347,1.9353846153846155,34.08,-118.37,3.741
3866,53.57,336.0,5.3417190775681345,1.059748427672956,7.859026979751538,2.7127882599580713,37.3,-122.0,3.552
706,19.913,252.0,5.542105263157895,1.0789473684210527,6.7661917146603505,2.281578947368421,36.58,-119.49,0.953
956,7.9761,52.0,7.709756097560976,1.1512195121951219,842.0,2.053658536585366,37.8,-122.44,5.00001
3939,19.375,420.0,4.386252045826514,1.0376432078559739,7.691200097522863,3.5810147299509003,37.94,-121.28,0.567
10388,13.675999999999998,312.0,5.104895104895105,1.1048951048951048,6.78105762593618,3.076923076923077,35.99,-119.31,0.478
13432,50.698,300.0,6.61,1.102,7.047517221357296,2.298,36.81,-119.82,1.509
5432,6.057,16.0,5.926339285714286,1.0870535714285714,1862.0,4.15625,37.39,-121.87,2.468
9130,38.247,396.0,4.827160493827161,1.0345679012345679,7.6487397889562425,2.588888888888889,34.21,-118.55,2.087
4083,39.722,252.0,17.25,3.1944444444444446,5.736572297479192,2.1458333333333335,39.14,-120.16,1.278
4178,21.496,192.0,5.398176291793313,1.0699088145896656,7.496652438168283,2.737082066869301,40.47,-122.43,0.977
2614,3.1306,45.0,4.347626339969372,1.0689127105666156,1768.0,2.7075038284839206,34.12,-118.26,2.14
15865,33.611,276.0,5.326923076923077,0.978021978021978,6.7357800142423265,2.3104395604395602,37.63,-122.06,1.692
103,63.735,96.0,5.339130434782609,1.0260869565217392,5.631211781821365,2.417391304347826,38.09,-122.19,1.663
19446,33.836,456.0,5.693581780538302,1.184265010351967,7.252053951852814,2.919254658385093,34.08,-117.65,1.449
6101,13.444,384.0,3.5286458333333335,0.9453125,7.2640301428995295,3.7161458333333335,36.3,-119.2,0.456
10473,105.815,132.0,8.465671641791046,1.1134328358208956,6.866933284461882,2.8626865671641792,37.83,-121.94,5.00001
9664,3.0139,34.0,5.402631578947369,1.0052631578947369,1258.0,3.3105263157894735,33.92,-118.3,1.547
5946,35.75,600.0,4.884892086330935,1.0551558752997603,6.993932975223189,2.6115107913669067,34.12,-118.27,2.306
19997,2.6827,17.0,5.376666666666667,1.0866666666666667,765.0,2.55,34.46,-117.12,1.104
14280,20.066000000000003,192.0,5.689567430025445,1.1145038167938932,7.216709486709457,3.4631043256997454,37.2,-120.64,1.25
8252,13.807,324.0,4.083333333333333,1.065217391304348,6.733401891837359,3.039855072463768,36.05,-119.01,0.531
15727,4.711,27.0,6.535885167464115,1.0167464114832536,2400.0,2.8708133971291865,33.99,-117.32,1.335
3813,2.558,15.0,3.8518518518518516,0.9590643274853801,2024.0,1.97270955165692,37.32,-120.47,1.216
8873,2.34,34.0,4.178282009724473,1.0453808752025933,1628.0,2.6385737439222043,34.1,-118.1,2.109
4008,2.1056,34.0,4.260194174757282,1.007766990291262,1326.0,2.574757281553398,34.9,-117.01,0.72
14480,25.520999999999997,456.0,2.859848484848485,1.0113636363636365,7.9724660159745655,3.6603535353535355,34.08,-118.27,1.575
16266,13.527000000000001,360.0,2.2475247524752477,0.7425742574257426,5.135798437050262,1.6732673267326732,35.39,-119.02,0.6
2659,11.0492,34.0,7.655765920826162,1.0499139414802066,2571.0,4.42512908777969,37.42,-122.16,5.00001
2038,29.107,420.0,3.5783132530120483,1.0301204819277108,7.2254814727822945,4.135542168674699,34.0,-118.08,1.509
547,30.729000000000003,144.0,6.214432989690722,1.1546391752577319,7.261927092702751,2.936082474226804,38.01,-120.29,1.051
16240,23.438,216.0,4.970394736842105,1.0361842105263157,6.968850378341948,3.4934210526315788,38.61,-121.48,0.894
16367,17.061999999999998,120.0,5.201663201663202,1.1912681912681913,7.050122520269059,2.395010395010395,34.83,-114.64,0.868
14808,2.4219,46.0,3.5641025641025643,0.9333333333333333,601.0,3.082051282051282,32.75,-117.11,0.906
8582,7.1472,25.0,7.613333333333333,1.08,486.0,3.24,33.89,-117.87,2.701
17006,32.025999999999996,408.0,5.481393975191967,1.0425280567040756,8.415160465851086,2.666272888363851,34.46,-119.23,2.276
2381,39.219,444.0,4.024024024024024,0.975975975975976,6.834108738813838,2.7867867867867866,34.12,-118.0,1.75
4466,6.2217,27.0,6.831831831831832,1.039039039039039,1039.0,3.12012012012012,33.98,-117.98,3.335
7414,54.469,396.0,6.1854545454545455,1.0545454545454545,6.723832440821209,3.021818181818182,34.06,-117.9,2.747
12286,2.9554,32.0,6.012195121951219,1.088850174216028,1968.0,3.4285714285714284,36.5,-119.48,1.103
11057,1.7546,52.0,4.733333333333333,1.0466666666666666,1085.0,3.6166666666666667,37.76,-122.21,0.806
17704,2.455,8.0,3.543923381770145,1.1013870541611626,7211.0,2.381439894319683,33.91,-118.33,1.927
17664,29.688,264.0,5.987261146496815,1.1464968152866242,6.612041034833092,2.3662420382165603,41.68,-123.91,1.527
14095,5.1299,16.0,5.776412776412776,0.9901719901719902,2529.0,3.1068796068796067,33.69,-117.78,2.389
17475,30.907,132.0,5.013986013986014,1.0195804195804197,7.926602599181384,3.8727272727272726,38.03,-121.28,0.941
19462,46.827,228.0,5.103286384976526,1.0657276995305165,6.906754778648554,2.3427230046948355,37.26,-121.97,2.551
15658,36.696,180.0,5.141903171953255,1.0300500834724542,7.277247726631484,2.4140233722871454,38.4,-122.84,1.944
19305,55.050999999999995,372.0,5.345549738219895,1.0,6.206575926724928,2.5916230366492146,34.11,-118.23,2.235
12319,2.0446,9.0,4.035335689045937,1.1095406360424027,620.0,2.1908127208480566,36.77,-119.85,0.813
8328,2.2917,29.0,7.257142857142857,1.2428571428571429,481.0,3.4357142857142855,36.05,-119.27,1.125
8071,44.711999999999996,240.0,3.4289340101522843,0.9441624365482234,7.2640301428995295,3.6218274111675126,37.44,-121.88,1.44
6625,47.916999999999994,408.0,6.112328767123287,0.9863013698630136,6.943122422819428,2.835616438356164,37.25,-121.92,2.432
15980,1.758,17.0,3.141809290953545,1.0342298288508558,1208.0,2.9535452322738385,32.72,-117.13,1.266
15313,2.1667,38.0,5.2377358490566035,1.0415094339622641,871.0,3.2867924528301886,37.73,-122.38,1.938
14953,23.438,312.0,4.616438356164384,0.9452054794520548,5.627621113690637,3.7945205479452055,36.47,-119.37,1.0
8037,38.158,516.0,4.9188481675392675,1.0392670157068062,6.773080375655535,2.2853403141361257,34.06,-118.39,5.00001
6005,17.038,336.0,4.598774885145483,1.0704441041347625,7.333676395657684,2.343032159264931,41.73,-124.22,0.783
9567,1.8287,52.0,4.516908212560386,1.0821256038647342,315.0,1.5217391304347827,38.3,-122.29,1.469
4899,2.5186,52.0,3.0083102493074794,0.9667590027700831,589.0,1.631578947368421,37.77,-122.42,2.5
18685,36.969,420.0,4.474820143884892,1.223021582733813,5.631211781821365,2.0,34.39,-119.59,3.35
17039,5.0329,14.0,8.022099447513812,1.1988950276243093,516.0,2.850828729281768,40.94,-124.05,1.656
5778,1.6078,28.0,4.2514792899408285,1.183431952662722,806.0,2.3846153846153846,37.66,-121.02,1.25
2481,3.4464,36.0,5.015659955257271,1.0022371364653244,2052.0,4.590604026845638,34.04,-117.76,1.13
9629,1.7981,41.0,3.2965879265091864,1.026246719160105,1511.0,3.9658792650918637,34.02,-118.16,1.66
6170,31.25,72.0,7.8,1.1,3.332204510175204,2.7,33.89,-117.03,1.875
18605,21.299999999999997,300.0,4.337301587301587,1.0396825396825398,6.795705775173514,3.5436507936507935,36.1,-119.56,0.508
11824,60.83,408.0,6.099767981438515,1.0046403712296983,7.171656822768514,3.0185614849187936,37.31,-122.02,3.414
17620,1.9044,18.0,3.879194630872483,1.0447427293064877,783.0,1.7516778523489933,38.55,-121.39,1.543
958,36.875,168.0,6.639175257731959,1.134020618556701,6.905753276311464,3.4261168384879723,36.3,-119.38,0.932
3855,3.4583,31.0,4.4674556213017755,1.0591715976331362,1617.0,3.1893491124260356,33.84,-117.96,1.863
7998,2.5399,26.0,4.253592561284869,1.0388841927303465,3086.0,2.6086221470836857,33.81,-116.5,0.948
17933,2.3355,18.0,5.711722488038277,1.0598086124401913,1868.0,2.2344497607655502,33.97,-117.01,1.188
3836,20.901,324.0,4.06,1.1311111111111112,6.748759547491679,1.8933333333333333,38.56,-121.37,0.525
8207,61.628,372.0,6.993464052287582,1.0130718954248366,6.056784013228625,2.784313725490196,32.77,-117.08,2.192
19146,2.2554,39.0,4.134185303514377,1.0543130990415335,1140.0,3.642172523961661,34.04,-118.32,1.65
18,60.274,432.0,6.2075471698113205,1.0269541778975741,6.760414691083428,2.3234501347708894,37.75,-122.45,3.49
20116,6.8869,6.0,7.382384532760472,1.0300751879699248,2354.0,2.5284640171858217,38.51,-121.06,2.631
2483,48.236999999999995,456.0,5.699386503067485,1.0076687116564418,7.487173694213739,2.736196319018405,37.71,-122.08,2.209
19346,4.6354,36.0,5.841911764705882,0.9742647058823529,804.0,2.9558823529411766,33.89,-118.01,2.029
14005,3.038,17.0,4.54228855721393,1.1343283582089552,530.0,2.63681592039801,34.42,-118.47,2.385
4125,34.937,528.0,5.522556390977444,1.1729323308270676,6.230481447578482,1.906015037593985,33.61,-117.9,5.00001
12350,66.704,300.0,6.829317269076305,1.0220883534136547,7.315883504509785,3.0180722891566263,33.88,-117.99,2.406
14036,26.964000000000002,252.0,4.660377358490566,1.1981132075471699,6.194405391104672,4.613207547169812,34.2,-119.18,1.708
5944,34.643,552.0,5.26875,0.946875,6.769641976852503,2.71875,33.96,-118.31,1.363
2747,29.438,216.0,4.97923197492163,1.052115987460815,8.855092980028635,2.746473354231975,35.33,-119.05,0.872
16528,3.0147,30.0,4.385714285714286,1.1333333333333333,1491.0,3.55,33.91,-118.3,1.551
2333,2.9083,32.0,5.586056644880174,1.1176470588235294,1198.0,2.610021786492375,37.8,-120.99,1.134
14895,26.604,552.0,4.738700564971752,1.0847457627118644,7.284820912568604,2.0579096045197742,32.74,-117.13,1.701
11912,25.299999999999997,540.0,4.864583333333333,1.1875,6.795705775173514,4.651041666666667,34.06,-118.18,1.403
20028,2.4722,52.0,2.767871485943775,1.0923694779116466,1768.0,1.4200803212851405,34.06,-118.35,5.00001
9460,59.01,216.0,6.466520307354555,1.0098792535675083,7.9665866976384025,3.163556531284303,34.33,-118.43,2.356
14426,47.569,444.0,5.626050420168068,1.084033613445378,6.561030665896573,2.966386554621849,34.06,-118.14,2.538
1612,36.364000000000004,228.0,6.465408805031447,1.20125786163522,5.831882477283517,2.138364779874214,33.68,-117.95,2.528
1616,57.389,420.0,6.010767160161508,0.9959623149394348,7.666221925662725,2.8721399730820996,33.78,-118.1,2.518
5198,21.25,444.0,4.919431279620853,1.052132701421801,6.257667587882639,2.4691943127962084,37.8,-121.22,0.919
3263,3.8162,36.0,5.274406332453826,1.029023746701847,887.0,2.3403693931398415,33.82,-118.11,2.219
11764,4.0775,10.0,6.140900195694717,1.025440313111546,1275.0,2.4951076320939336,39.14,-121.03,1.645
5919,8.668,624.0,2.4431818181818183,0.9886363636363636,6.807934943699926,10.272727272727273,37.8,-122.28,1.375
7008,45.486000000000004,624.0,6.884057971014493,1.0507246376811594,6.501289670540389,2.4094202898550723,37.58,-122.37,5.00001
18297,38.58,192.0,5.498973305954825,0.9917864476386037,7.295735072749282,3.024640657084189,35.6,-117.7,0.702
16737,19.954,360.0,4.751141552511416,1.0410958904109588,6.913737350659685,2.2945205479452055,38.24,-122.04,0.929
2147,5.4508,14.0,5.964114832535885,0.9736842105263158,1296.0,3.1004784688995217,36.72,-121.8,1.9
8600,52.32599999999999,192.0,5.045180722891566,1.0662650602409638,6.405228458030842,1.819277108433735,32.86,-117.23,1.883
1582,5.2601,13.0,4.156378600823046,1.1008230452674896,959.0,1.9732510288065843,37.78,-122.27,2.927
11659,28.906,396.0,4.3408284023668635,1.02603550295858,7.7702232041587855,2.8023668639053256,33.89,-118.13,2.049
7422,2.596,23.0,5.247844827586207,1.0398706896551724,2717.0,2.927801724137931,35.32,-119.01,0.7
8992,55.275,264.0,6.429752066115703,0.9889807162534435,7.1693500166706,3.5757575757575757,34.26,-119.18,2.289
1007,30.938,384.0,4.7176470588235295,1.1254901960784314,6.349138991379798,2.23921568627451,38.25,-122.04,1.104
4767,25.813000000000002,360.0,3.5719237435008666,1.0935875216637783,6.915723448631314,1.7452339688041594,32.8,-117.25,2.531
15478,3.0726,52.0,5.233830845771144,1.1890547263681592,381.0,1.8955223880597014,32.75,-117.17,2.896
17525,21.458,480.0,5.562111801242236,1.1149068322981366,6.522092798170152,2.108695652173913,37.64,-120.98,1.303
12258,1.7708,9.0,4.152284263959391,1.0,358.0,1.8172588832487309,39.52,-121.56,0.795
10722,15.321,384.0,4.961904761904762,1.1476190476190475,7.252053951852814,3.357142857142857,36.29,-119.14,0.483
7201,44.776999999999994,528.0,5.604373757455268,1.021868787276342,7.138073034044347,2.5009940357852884,32.69,-117.18,4.528
13074,30.125,444.0,6.0814814814814815,1.1111111111111112,6.003887067106539,2.9925925925925925,32.74,-117.03,1.304
8270,49.821,156.0,6.638472032742156,1.1077762619372442,7.554858521040676,2.6043656207366985,33.54,-117.72,2.448
16859,47.031,516.0,3.8910505836575875,1.0291828793774318,7.1631723908466425,2.509727626459144,34.01,-118.41,3.025
12542,44.208999999999996,396.0,5.709864603481625,1.0928433268858802,7.142827401161621,2.4448742746615086,36.49,-121.74,2.746
5633,5.3638,3.0,6.444695259593679,1.0372460496613995,2874.0,3.2437923250564333,34.14,-117.55,2.063
10742,31.538,228.0,4.328260869565217,1.1478260869565218,7.0925737159746784,2.6130434782608694,33.82,-117.99,2.521
20194,7.1198,32.0,7.39906103286385,1.1830985915492958,793.0,1.8615023474178405,36.6,-121.95,4.699
8166,4.3839,36.0,5.283636363636363,0.9818181818181818,808.0,2.938181818181818,34.25,-118.45,2.046
11733,38.018,216.0,3.8017241379310347,1.139655172413793,6.774223886357614,1.506896551724138,32.8,-117.24,1.125
9789,72.592,240.0,7.135294117647059,1.0058823529411764,6.338594078203183,3.323529411764706,33.6,-117.67,3.148
18584,14.531,504.0,4.281376518218623,1.1275303643724697,7.334981878871814,3.1012145748987856,34.13,-117.3,0.715
7894,50.527,180.0,6.09556313993174,1.0204778156996588,6.590301048196686,2.4812286689419794,33.48,-117.68,2.314
11664,1.3532,14.0,5.5597189695550355,1.3044496487119437,723.0,1.693208430913349,39.03,-122.91,0.958
10624,3.5802,5.0,5.089689265536723,1.0519067796610169,7608.0,2.6864406779661016,38.7,-121.35,1.296
5638,4.1071,29.0,4.871254162042176,0.9689234184239733,2069.0,2.2963374028856824,33.79,-118.33,3.656
18017,19.911,120.0,5.57566765578635,1.1483679525222552,7.227662498728654,4.083086053412463,32.97,-115.52,0.675
1009,9.8177,22.0,8.088180112570356,0.9962476547842402,1426.0,2.675422138836773,33.72,-118.06,5.00001
12463,2.4345,35.0,4.591687041564792,1.1100244498777505,991.0,2.4229828850855744,32.74,-117.03,1.297
9281,5.0091,33.0,5.883771929824562,0.956140350877193,1520.0,3.3333333333333335,33.77,-118.02,2.115
11590,4.3889,41.0,5.741007194244604,1.1990407673860912,837.0,2.0071942446043165,34.15,-118.4,3.804
1873,22.121,444.0,4.043307086614173,0.8543307086614174,6.949856455000773,4.102362204724409,33.88,-118.25,0.986
19159,5.7309,36.0,4.938053097345133,0.8805309734513275,662.0,2.9292035398230087,37.64,-122.08,1.779
553,61.769999999999996,240.0,6.938461538461539,0.9769230769230769,6.723832440821209,3.1961538461538463,37.68,-121.91,2.629
10179,4.5658,33.0,5.74468085106383,1.2644376899696048,859.0,2.6109422492401215,33.62,-117.93,5.00001
1022,15.0001,52.0,9.20496894409938,1.062111801242236,531.0,3.298136645962733,34.07,-118.33,5.00001
18470,1.625,18.0,6.028268551236749,1.4028268551236749,3424.0,12.098939929328623,33.54,-115.22,0.535
20447,35.649,276.0,3.695150115473441,1.0473441108545034,7.615791072035833,2.3429561200923787,37.38,-122.05,4.5
10055,6.8145,9.0,9.263598326359833,1.0711297071129706,848.0,3.5481171548117154,37.95,-122.0,3.392
17120,4.0391,15.0,6.297709923664122,0.9923664122137404,334.0,2.549618320610687,32.72,-116.99,1.695
2519,2.2308,34.0,4.235690235690235,1.0286195286195285,1317.0,2.217171717171717,32.75,-117.06,1.259
20390,4.8488,5.0,5.961174713787954,1.241911398705824,4327.0,2.1538078646092584,33.57,-117.73,1.944
790,56.921,540.0,5.50761421319797,1.017766497461929,6.950814768442584,2.6472081218274113,34.13,-118.24,2.69
999,3.0771,28.0,4.727969348659004,0.9693486590038314,1353.0,2.5919540229885056,32.62,-117.08,1.586
16566,1.1875,17.0,3.017605633802817,1.0070422535211268,1590.0,2.7992957746478875,34.06,-118.13,1.839
4593,23.393,228.0,3.6954022988505746,1.042528735632184,8.030409562130485,3.5310344827586206,34.07,-118.11,2.023
6946,19.014,288.0,5.024326672458732,1.0912250217202433,7.596392304064196,1.7289313640312771,33.7,-117.19,0.835
10034,1.8167,35.0,3.9172413793103447,1.0344827586206897,622.0,4.289655172413793,37.62,-121.01,0.795
16938,2.4342,27.0,4.477642276422764,1.0020325203252032,1158.0,2.3536585365853657,38.64,-121.33,1.195
6107,39.375,336.0,4.907834101382488,0.9907834101382489,6.78897174299217,4.087557603686636,33.74,-118.3,2.705
